Client_ID;Debt_capacity;Income;SMS_usage;Debt_1M;Min_callcenter;client_time;MB_usage;OTT_usage;Debt;APP_usage;VAS_usage;Min_In_3M;Avg_susp_time;Avg_days;Min_Out_3M;Churn
146;49.65435785;51.49331124;49.33937968;50.89251473;49.43900904;48.39797263;50.32305134;49.50344619;51.59971688;47.55187371;51.32752982;52.09853712;48.80222237;49.62503062;49.4638436;1
147;51.44665338;47.30914664;49.38661428;50.94853539;50.71512975;51.94557022;51.1930151;51.38177567;49.14827359;52.28145058;49.80768319;47.67276452;49.34125939;49.02568018;49.60674399;2
148;49.27685858;53.12124517;49.71534477;48.58651731;48.1722286;47.49992547;50.86286541;47.82266898;50.08943552;51.09155645;50.30727205;49.76732974;49.93753531;52.07292357;53.07218393;0
149;51.45115022;49.16876461;50.95162734;50.91118442;49.52079712;52.32233232;52.85889756;46.87150425;48.87185323;53.89252164;48.95567922;47.59411932;47.9746877;51.00672989;51.12610916;0
150;50.08953416;52.34372298;49.68577677;50.42278775;48.91896809;51.83531716;49.7269521;45.99276554;50.69512237;50.46259437;50.10631008;49.25178056;48.13480951;49.72181661;50.15671898;0
151;49.7274986;49.66314463;50.49263563;50.39242842;51.18712947;54.25619419;50.04586623;50.14634382;48.5657014;50.02958097;50.01257225;46.68859675;50.5920301;49.6967505;47.66076378;1
152;49.66740138;50.54915353;49.3236583;52.52576601;49.50349978;48.35053898;51.78697925;49.8034193;50.23064157;48.54502154;49.45705231;51.58754214;50.68214403;50.86331467;49.76352614;2
153;49.12207731;48.88782879;48.74734037;50.95642886;49.72324677;49.97880504;47.74265286;48.48189991;49.64510317;52.79540379;50.87914284;50.82036205;49.45409768;49.04022906;52.01587504;2
154;51.18944889;48.07212811;51.44789846;49.4191334;54.24707096;48.78941676;53.89340454;50.91183249;50.09063984;51.92649789;48.8842459;50.04442482;48.67550946;51.18393168;51.91424634;0
155;49.3325433;48.63355568;49.79972851;50.73157105;47.88649521;49.58309428;49.18724674;50.57641625;50.81664873;52.04799944;49.07741697;49.50854434;50.16701348;49.63415581;50.9445466;2
156;48.14462129;52.09796617;50.56295657;51.32690046;48.02307496;49.72362339;51.0430665;45.34046983;50.9112638;51.07925468;49.90814402;50.85907148;49.46127194;49.19850022;51.48643451;0
157;50.32273426;53.45748517;50.81742096;49.8636335;47.84105102;48.41186778;50.49649497;46.84263875;48.64136596;54.50081172;50.08491382;46.98070417;50.24404724;50.04312425;55.30937475;0
158;49.42876742;53.02012868;51.37808044;50.46107117;50.29677852;49.87236537;49.02432553;47.0533277;51.67200044;49.6939323;49.97534693;50.38042097;49.89660397;49.4442233;51.24524108;0
159;49.21712574;54.86909549;48.35154924;50.39821621;50.22275791;49.71363147;48.91204119;46.94030713;50.03367039;48.3162029;50.06625579;49.97536335;50.23623127;50.41803602;50.94653619;1
160;51.5484191;49.43709383;48.8464409;50.63711781;48.77811769;47.26629553;49.52791353;50.23265041;51.55972764;52.23252321;48.55580228;50.92078194;51.63347327;49.90867271;52.88746729;2
161;49.4161121;50.63453649;49.20142921;49.52478017;48.48672671;52.22382191;50.35083493;49.56639646;51.11863695;52.49557861;50.77181996;45.67811298;49.24174814;49.13125251;50.53639649;0
162;48.87578859;46.12741218;49.21074319;50.4374031;53.14578452;53.4208343;48.37159379;49.88013265;50.92896069;50.63862878;51.74245945;51.1813031;50.28565367;50.19798698;47.92361176;1
163;49.8323727;47.85609895;49.62121082;50.28106999;50.64171774;50.85626008;50.44958636;50.38003414;50.44765105;51.78285527;49.52894335;49.5301875;50.29312249;50.63335093;50.16671932;2
164;49.9123325;52.1247983;50.11204565;52.19426954;51.64136199;46.56352701;51.12048846;50.17361597;48.63568131;51.28812614;50.0380756;49.75073235;50.20004121;48.46532219;53.96531276;0
165;50.82052951;49.50270623;51.6735024;50.020793;50.3486142;48.81874443;47.40027168;49.9188914;48.82558528;50.93742245;49.34351501;51.62025509;49.23711759;48.41502132;51.56730042;0
166;47.32297305;50.56883669;50.79135258;48.07417802;51.12903478;49.3866838;47.4193268;51.93212366;49.38445486;49.50914022;50.05728398;49.63280003;48.52952402;51.03308826;50.57328549;1
167;47.78593049;49.74369897;48.70786862;51.3178102;49.59066928;49.41712414;48.39298221;48.45992935;50.73783282;51.89530908;50.2667261;51.00645057;48.31245365;50.32989564;51.86608955;2
168;49.75389574;51.75884687;49.45739605;50.73333979;48.01500327;49.10538538;50.71948966;48.29165253;50.15069787;49.21043832;50.38442832;50.70557168;51.88556208;49.91018132;50.15850615;1
169;48.72980323;48.91672949;52.12970151;49.31650223;49.82511401;52.91970648;52.71208781;50.82142514;49.35405656;52.56915339;49.74631087;45.05453841;51.5353213;49.73023262;49.53624653;0
170;50.98269922;50.90656692;50.14974195;50.85510246;50.78892224;49.85578717;51.32487071;49.11531838;50.182127;50.4707896;49.93371352;49.40881305;50.39640695;49.9820312;50.84710536;0
171;49.66740176;52.05814377;50.01266872;48.82982061;51.32364866;49.46764118;50.35722046;47.47109671;50.70016173;50.54953054;49.51511509;50.36743085;49.8509985;50.04229828;51.84388592;0
172;51.62306433;49.44279111;50.46091491;50.61684733;48.82701581;48.7472181;51.4479983;51.14224185;48.73498861;51.47779852;50.89107416;48.90781084;51.02272949;51.05904925;51.21550836;2
173;49.95414123;49.11850496;50.8068423;49.56572897;54.03283518;50.8523123;46.80208305;50.66953453;48.54084242;49.11271014;50.48753106;51.6782788;49.61083238;50.12381479;49.61814235;1
174;49.30432002;48.89328891;51.54041487;52.23917414;48.87253695;48.3612228;49.44401265;49.9455952;48.5299088;53.08510833;50.41654119;50.12217442;50.39647574;50.51503138;52.75490036;2
175;49.86722559;50.27863141;48.06484776;49.45394309;49.58660023;48.39068479;47.95751325;52.97281741;48.98786413;49.87336222;51.72615511;49.21827875;52.78490924;50.58859943;50.90139069;1
176;50.48494401;49.50896074;49.18883168;52.45536886;51.19030636;48.8306455;50.26113981;51.69577409;47.95905081;47.1008697;48.53928733;52.30420345;50.18892623;49.64213923;48.39710289;1
177;50.89701718;47.84702324;48.60754732;49.78112667;51.40240439;50.73878806;51.0041892;52.00721718;50.06854842;51.78361766;51.43767503;48.20341004;48.4182208;50.53339461;50.24457627;2
178;50.90206478;48.99374729;51.40257661;50.87277211;48.25486437;50.40382741;49.11735359;49.67211675;49.49553583;52.9362913;50.03185621;48.64118541;48.41794848;49.48715152;51.41232106;1
179;49.25023374;48.49137504;50.57224912;48.95340111;53.68361537;51.83119568;48.84044953;52.22106963;50.69409318;49.34464005;49.57597162;49.29244384;49.60808999;49.2654057;48.64085958;1
180;50.07064277;51.06877321;50.2907171;50.11426261;49.96248214;47.75656799;49.23231406;50.94261936;50.97160376;47.20341503;47.92226426;52.46747424;48.72875175;48.57538854;49.55583871;2
181;50.45105283;50.54171756;50.66945727;49.52095814;49.15015414;48.04497683;47.64257502;49.47055356;47.97572673;53.49457885;51.72830831;49.52179333;50.03957765;50.33350296;54.11333073;0
182;49.6786158;49.76674746;49.02050644;47.63649919;47.89225512;48.0814958;51.18469141;51.34174051;48.66063002;50.5330404;49.56923852;49.67007905;50.50310857;50.42119818;50.81675151;2
183;49.76061794;48.50622694;50.02670264;49.35313066;51.48816172;51.14349971;47.00931631;49.46954574;50.99553184;51.65817972;51.25801717;50.6634286;49.30836791;49.79107507;50.70963408;0
184;49.35721363;47.14640992;49.76779134;50.52468493;49.26604168;52.69829751;50.36091614;50.80448059;48.12767521;53.88687815;50.54592717;46.48842035;49.33672118;49.6765039;50.16544162;2
185;48.16562934;48.58810073;50.98680421;50.00565879;50.68663123;50.55023016;50.68672946;52.42596145;49.79789538;49.86705115;49.56074217;48.77275512;49.52217282;51.06046782;49.01005278;1
186;49.87448965;50.83891715;48.25162353;47.94095126;51.38949906;49.33273421;47.87074185;49.31942953;49.20925233;51.58008129;50.20942203;49.98055086;49.33053453;51.27208039;52.44261764;0
187;49.03218347;50.15474433;48.96499738;50.75325716;45.97287773;49.11878353;46.89398443;48.52722086;51.20859802;52.34261463;49.09812532;50.41034974;51.45054077;49.94064288;51.94053048;2
188;49.06369133;48.90117577;48.39772204;49.51672168;49.80071524;49.75164432;47.03649124;49.24955948;51.06141484;52.19918097;48.83132045;51.01739429;50.18093826;49.22836377;51.74030902;2
189;49.08848458;51.19260465;50.77086928;49.35558021;46.18115496;54.05183794;49.00897495;47.39992681;50.57364047;52.22303957;49.92383062;45.71537223;50.90441496;49.53146782;49.24726347;0
190;50.11645755;49.4535416;50.18088854;49.8224212;51.27126521;48.73975014;49.019525;53.25311809;48.89898042;49.3364864;50.94801994;49.78130053;49.27766108;51.25892589;50.20967866;1
191;49.98928189;48.89618874;51.18261943;50.23144012;48.92198019;49.38621504;50.76134753;50.97415317;53.08334208;52.47368105;48.87632975;48.46437516;49.72870485;51.48500069;51.51183818;2
192;52.53421548;48.63523735;51.5603923;51.05296934;54.71580784;51.44994374;44.73832636;49.47397768;48.90772196;49.48923729;49.79534969;53.03371842;49.72692867;50.646219;49.79968946;1
193;50.3994956;49.02050626;50.94418691;51.1764862;48.82991527;49.33518417;48.76628618;49.69366846;50.85625945;50.7387589;49.97750698;51.36055216;51.0137003;49.19496392;50.50340263;2
194;52.54252774;49.09013626;48.76569906;50.06710508;53.55400752;53.7539615;47.44571334;49.15557345;50.50232658;49.74459581;49.09826496;49.78346498;49.09295783;49.86025151;48.32727996;1
195;49.76591125;51.43740492;49.57156615;51.07230664;51.06086084;49.74891134;50.20947664;49.26380354;50.78281581;51.25150214;51.94113515;48.65067962;52.21968983;51.11094933;51.86236566;0
196;49.18504783;51.7022877;49.87113578;51.00653015;51.5530525;49.92735726;50.68243137;50.1803023;49.71598982;49.07222963;49.59046612;49.06464076;48.42399;48.27588296;50.18103817;0
197;49.01828583;47.54638224;50.39114902;48.46656066;53.42067982;54.67386631;49.73406886;50.13093777;49.63740675;50.10674627;51.05393819;48.64156799;48.03671325;50.44839805;47.20329894;1
198;49.712269;51.81381914;51.53553143;49.16005529;47.61775232;52.2471869;48.82729084;48.71515091;51.11942192;50.59172586;48.99102387;47.05730413;51.78926935;48.66388126;49.50568045;0
199;50.72934;48.72006818;49.20733815;51.37933475;50.10622955;49.51797125;48.25486933;49.92275444;48.9052702;50.57392087;49.69037357;51.73860864;49.35012708;50.66244172;50.46277275;2
200;49.60778342;50.2851098;48.76517665;51.58883031;46.46669007;49.05337622;49.42916487;48.42534915;49.5041976;51.67281783;49.75343437;50.2797375;49.39384287;49.66592594;51.35911293;2
201;48.95695621;51.70854984;50.19187547;49.60336597;49.38361406;51.41217366;49.3185319;49.68694166;50.54516477;50.92011406;50.47099044;46.89732686;49.90044375;50.11438129;50.46449083;1
202;51.91502285;48.87235225;51.51169097;51.41120716;50.1336831;49.21624404;51.97081138;50.66795933;50.7100496;51.7476213;51.35447158;49.26387495;48.11966352;50.40808047;51.18453835;2
203;50.01237421;51.88751603;48.88660384;50.07227371;48.04697196;49.96983017;47.86385388;47.20647613;49.76124746;52.34254207;48.93525772;49.21895396;49.60977545;51.42233559;52.4677619;1
204;49.64983773;53.84163465;53.89557193;49.98576952;47.70647297;49.37504078;53.03103243;46.49778539;50.01934286;46.93260974;50.97054104;51.09909706;50.53206211;49.1166717;48.79851476;0
205;49.46132537;51.18485713;50.19938094;49.6692245;54.06167376;46.27818177;51.61646826;50.47380511;51.21892211;49.48179284;48.82518561;52.17423991;48.97721201;48.92551935;52.83044416;0
206;51.16859529;51.23052764;51.41622438;51.87374074;49.95406096;49.65608199;50.09568212;49.93159323;49.72923312;49.85737006;49.65255542;49.29082572;50.90108785;52.03140103;50.51835963;1
207;50.3970594;50.67097272;50.79964516;48.95554997;48.22921888;49.17698647;48.51844977;47.2329892;48.06817819;52.17037482;49.84137947;50.9618803;49.15359141;48.18510521;52.32604031;2
208;51.26022254;48.44042795;49.79563196;49.86281474;48.34505533;51.06485839;51.81513075;50.25720619;51.13934767;52.89856999;51.60219898;47.35501579;50.04086379;51.24910472;50.51320095;2
209;47.63290415;51.26006309;50.13398522;50.40996557;49.66115752;48.15336828;48.95107068;49.66160367;50.31528223;50.83193167;49.5530002;50.32222849;50.53698978;51.09851719;52.22204466;0
210;50.69245728;48.73443222;48.98965525;48.97161277;49.50355087;49.54603374;50.98016957;53.83114839;50.07485006;49.96571848;50.47680679;47.97582947;51.25304307;50.87540532;49.37492978;1
211;49.78941926;51.44782196;50.87463551;50.66905637;47.65363889;47.98843476;48.54590588;49.47420314;50.01704381;48.60790905;50.14565868;51.97434062;50.47253207;50.10921661;50.31470616;2
212;51.47729023;55.86867004;49.34026307;49.41325814;52.50049114;49.59682041;51.10006338;48.31021997;50.96296464;45.29304179;51.15489821;49.97539893;50.90494113;49.53816758;49.21906084;1
213;50.58254847;49.55258253;51.54981646;49.89370465;53.19294007;51.98152814;47.41951537;51.24861542;51.27920137;49.52328809;50.36566484;49.21628649;49.7760844;48.27396343;49.16977411;1
214;49.03599041;49.37543357;50.29470922;47.98387346;45.65992182;50.3709855;48.14352018;47.76532705;47.98239534;55.98907673;50.92361977;47.5338455;48.83785028;51.1116112;53.58827925;1
215;50.76707787;51.31887177;48.91611943;49.16774368;49.15927807;45.79735238;48.55529221;51.76713793;51.17107003;47.69630435;49.50923571;52.91526225;49.9336242;50.49021816;51.02315299;0
216;49.9073842;50.15500854;49.46552444;50.9541186;53.46842484;45.33104806;51.73677058;50.07005975;51.06136324;52.2429933;50.06292155;52.05845479;49.40517771;48.98592134;55.02154811;0
217;50.48580168;49.88935262;51.27308116;49.71684928;49.1771223;47.89731348;50.77454521;54.36896399;50.07781626;49.37932993;50.00856406;48.31879882;51.52366624;48.73575198;50.2228482;1
218;50.20121583;52.22348364;50.34223324;50.33421919;45.79016821;47.57809901;48.10806189;49.20686674;50.23300319;49.17809353;51.51704381;51.26790104;49.48521873;51.32790593;50.94914751;2
219;48.11200389;50.6416905;50.89509816;49.09813262;48.21538029;47.04477239;51.62232017;52.78661168;48.8576635;49.6494038;50.25980092;49.1108946;49.79057639;50.73419794;50.9987359;2
220;50.71987225;50.30270232;52.03537678;49.12538711;50.16836498;51.3584125;49.07763059;50.42611642;48.59004625;49.84178861;50.2154954;48.61070994;50.15154631;49.08377822;49.30421398;1
221;50.13424461;50.01015899;50.80406992;50.0171884;48.42987935;49.09043254;49.49541846;49.13500592;49.37161626;51.59156793;50.04125142;50.21670195;47.89364552;49.79057928;51.53274673;2
222;50.9438756;48.18105762;49.94405207;49.27014392;49.99416322;49.85675899;49.61477532;49.73366025;48.31757842;51.92761361;50.38176882;50.67124848;50.96474878;51.32469087;50.96242759;2
223;50.39833517;54.35086707;48.47273169;50.72264398;48.13256326;47.10966524;51.20170668;46.92302369;50.66741135;50.31237975;49.61175623;50.21859362;48.26843732;51.72421959;53.14827153;0
224;50.93181164;47.96105889;48.76657255;48.98818525;52.89071515;52.21483422;49.80088312;52.02681217;50.26233898;49.48458481;50.72609775;49.12524755;50.69672285;49.90884248;48.08522137;1
225;50.11820919;51.85109379;50.17058968;52.25191284;46.86217707;51.48693605;52.25156225;49.33179175;50.98474382;48.14552168;51.09940122;47.91349893;50.1058393;49.62261234;47.54291303;1
226;49.12107552;52.48852371;51.27736457;50.95043164;48.10461578;48.27661524;49.4150074;48.31274097;49.77133361;49.96429136;50.62168075;50.53699764;50.4919345;48.32987328;51.63261722;0
227;49.70502559;53.5999943;50.24588506;50.47342455;50.1444228;49.44688476;46.97229163;46.69133591;50.13813097;50.64403593;48.49582149;50.36388322;49.42138052;48.58783292;52.62909135;1
228;49.88527026;51.88653079;50.96068274;49.90212057;47.25857153;52.93566645;48.70231617;47.85049779;49.09076102;52.55017624;49.77946955;45.63507839;50.98281289;50.97928864;50.62470825;0
229;50.40970725;51.73800358;49.75006506;51.62677858;50.11336685;49.20058492;49.52520853;49.55143073;49.06474439;48.18891358;51.82752025;50.98825922;50.02873232;50.14356928;49.79276572;1
230;49.9119047;48.89700994;50.58716586;51.75561402;47.86858488;48.98204756;48.72334236;50.43197569;50.35991316;52.67986044;50.5470062;49.55168987;50.04125717;51.20575301;51.92588921;2
231;51.51435736;49.8070509;49.93719787;51.29836826;46.22850607;50.38476374;48.29125079;47.63925555;48.98431517;55.02433238;50.53154465;48.00110736;51.39527969;49.01874761;53.10161717;1
232;50.68859783;49.07109513;51.23128609;50.81722034;48.68812729;49.29880602;51.51016676;51.49104504;50.49459348;51.47904234;49.89759112;48.44596548;49.91339066;49.23781199;50.70882421;2
233;47.53044433;52.49638212;50.5829314;49.56067686;49.74978511;49.7778467;49.96114923;48.51679424;51.30420082;48.11572407;49.56495077;50.55418148;52.56534105;51.97557123;49.61156206;0
234;49.9173986;50.73351435;52.0740141;51.19564534;49.3693918;47.96396663;47.25179132;49.13190592;49.03620746;50.40570107;51.23124653;52.19169461;50.56956875;49.51022986;51.95521628;0
235;50.23994013;48.48120572;49.49312628;49.30570177;48.22954454;50.98062833;49.40727539;50.41069096;50.19381891;51.1141535;50.3357457;49.29250548;51.74891515;49.1792452;49.41635356;1
236;49.87143146;51.21841032;49.78591641;51.40390964;50.41866915;52.67490041;50.88658195;46.9001996;50.07832185;47.96291907;48.19391854;50.57843214;50.05931223;52.189229;47.48031268;0
237;49.61610934;50.69572467;49.04952922;51.75966243;49.3137057;49.81684637;50.36312793;48.3324444;50.83349318;53.07808362;50.55823839;48.39071957;49.75994171;50.29544154;52.63777342;0
238;51.37947581;48.66124017;49.98619515;50.39705696;50.37041862;49.76650833;50.17586817;49.23165162;50.76930674;51.45970397;48.87960511;50.9779968;48.93713501;51.5860747;50.8747682;2
239;51.8031454;47.57033145;49.96360684;51.19360421;51.39530864;50.39336038;47.96573986;49.34535627;48.92562052;52.67360501;50.22442119;51.21124739;49.75856952;51.23315567;51.47937811;2
240;49.19494806;52.25233409;49.76997052;51.5397439;49.29229997;49.53352241;50.29798024;47.81109221;51.05310905;50.15046174;48.11661315;49.87950541;50.29762307;49.27046588;51.14104009;0
241;48.86189469;50.57405258;48.89271798;48.18067897;52.88358418;51.20695432;52.30550829;48.91123356;48.70412879;50.06231097;50.59284504;49.05780812;51.9125832;50.0217271;49.96814281;0
242;51.28630508;48.32167208;49.68665368;50.90150344;49.7147156;50.94745583;52.24421795;50.54053155;48.8093989;52.88128756;51.138796;47.40527737;49.64599289;49.55743373;50.74661725;2
